yyyy;mm;dd;1;2;3;4;5;6;zz
1963;1;13;1;14;25;26;38;41;28
1963;1;6;4;6;16;20;23;30;27
1962;12;30;1;15;21;23;24;37;25
1962;12;23;20;27;32;37;43;48;18
1962;12;16;6;7;15;33;42;47;12
1962;12;9;3;21;37;42;46;47;15
1962;12;2;15;16;17;29;32;42;5
1962;11;25;18;22;28;44;48;49;11
1962;11;18;1;4;11;19;35;43;18
1962;11;11;6;9;10;22;41;46;27
1962;11;4;14;18;19;26;31;41;17
1962;10;28;10;16;24;25;47;49;17
1962;10;21;1;2;11;27;41;46;43
1962;10;14;6;7;9;15;20;25;44
1962;10;7;2;25;30;32;38;49;48
1962;9;30;6;7;13;16;36;48;34
1962;9;23;14;22;34;38;40;48;3
1962;9;16;5;15;21;22;36;39;35
1962;9;9;8;9;14;28;37;47;16
1962;9;2;7;8;12;23;39;44;28
1962;8;26;6;18;26;32;35;48;41
1962;8;19;10;11;23;30;41;44;24
1962;8;12;3;8;17;19;43;48;18
1962;8;5;6;33;35;39;45;47;11
1962;7;29;1;4;14;26;44;48;47
1962;7;22;2;6;11;12;38;40;22
1962;7;15;9;13;28;35;46;47;11
1962;7;8;10;13;15;16;24;46;35
1962;7;1;10;14;17;32;33;36;49
1962;6;24;6;10;15;18;30;48;22
1962;6;17;2;13;23;25;27;34;7
1962;6;11;13;19;23;29;36;38;39
1962;6;3;15;19;22;25;31;33;17
1962;5;27;2;3;11;25;27;35;15
1962;5;20;1;19;26;27;32;48;4
1962;5;13;3;4;10;34;40;47;7
1962;5;6;12;13;17;28;44;47;29
1962;4;29;21;27;34;45;48;49;10
1962;4;23;7;29;35;36;39;42;17
1962;4;15;4;24;37;39;44;46;17
1962;4;8;4;9;10;25;27;32;42
1962;4;1;10;12;26;28;32;35;31
1962;3;25;24;25;27;38;44;45;32
1962;3;18;1;12;14;16;21;22;33
1962;3;11;4;19;21;33;43;45;26
1962;3;4;2;17;19;25;45;48;11
1962;2;25;9;11;29;32;36;38;7
1962;2;18;14;28;31;33;39;42;10
1962;2;11;9;18;23;27;29;40;42
1962;2;4;7;17;25;26;33;44;29
1962;1;28;5;20;37;41;48;49;46
1962;1;21;3;5;33;37;45;47;24
1962;1;14;9;12;19;22;26;27;25
1962;1;7;1;11;20;33;35;37;45
1961;12;31;1;2;9;24;26;27;23
1961;12;26;4;22;31;32;36;42;49
1961;12;17;5;13;21;25;32;49;45
1961;12;10;5;10;23;29;39;47;19
1961;12;3;7;8;16;17;25;27;36
1961;11;26;1;2;20;37;39;40;32
1961;11;19;8;13;14;30;32;44;40
1961;11;12;11;12;18;27;33;49;2
1961;11;5;5;6;9;33;41;44;7
1961;10;29;4;16;22;33;35;40;20
1961;10;22;25;31;40;45;47;48;16
1961;10;15;7;12;14;17;19;44;35
1961;10;8;1;4;31;33;35;48;18
1961;10;1;4;14;23;29;33;36;26
1961;9;24;5;7;10;13;16;18;30
1961;9;17;1;10;20;27;37;49;35
1961;9;10;5;11;13;15;16;29;17
1961;9;3;2;10;15;20;32;35;19
1961;8;27;11;15;17;18;33;44;38
1961;8;20;9;25;31;33;34;48;49
1961;8;13;9;12;23;28;31;38;21
1961;8;6;12;15;25;28;32;43;49
1961;7;30;2;12;35;41;47;49;37
1961;7;23;3;5;15;28;42;43;13
1961;7;16;1;2;19;32;42;48;35
1961;7;9;1;11;18;25;26;33;5
1961;7;2;1;17;25;29;37;42;40
1961;6;25;14;23;28;29;36;40;10
1961;6;18;5;9;21;22;34;47;6
1961;6;11;2;5;25;29;39;47;27
1961;6;4;1;2;11;15;36;41;3
1961;5;28;14;24;41;43;45;48;11
1961;5;22;7;9;21;31;35;45;40
1961;5;14;5;7;18;21;22;43;14
1961;5;7;3;18;22;27;34;39;48
1961;4;30;1;8;19;23;40;46;34
1961;4;23;15;16;17;30;38;40;47
1961;4;16;4;23;27;28;29;38;5
1961;4;9;3;17;20;21;26;31;45
1961;4;3;6;9;32;33;38;40;18
1961;3;26;6;7;9;12;15;40;36
1961;3;19;2;32;34;40;41;48;35
1961;3;12;8;13;21;24;26;28;2
1961;3;5;1;2;8;9;25;28;44
1961;2;26;6;13;18;26;35;36;48
1961;2;19;5;13;15;36;44;49;8
1961;2;12;5;16;32;38;41;42;9
1961;2;5;15;16;18;25;37;43;36
1961;1;29;6;10;18;37;45;47;5
1961;1;22;4;6;15;38;47;49;2
1961;1;15;10;14;16;23;35;37;21
1961;1;8;10;13;20;30;38;39;2
1961;1;1;8;11;15;27;42;49;33
1960;12;26;8;20;36;40;42;47;38
1960;12;18;1;5;8;45;46;47;26
1960;12;11;12;23;24;26;32;34;3
1960;12;4;3;4;5;13;18;22;17
1960;11;27;1;14;20;27;46;47;34
1960;11;20;13;14;19;33;36;42;11
1960;11;13;4;15;20;30;41;47;35
1960;11;6;3;9;10;18;19;24;25
1960;10;30;8;24;35;41;47;49;21
1960;10;23;5;6;18;29;31;48;42
1960;10;16;5;14;22;25;29;38;47
1960;10;9;12;20;24;30;38;45;17
1960;10;2;3;4;12;16;19;31;39
1960;9;25;7;8;17;18;33;48;12
1960;9;18;3;19;22;25;29;45;6
1960;9;11;23;25;32;41;42;46;24
1960;9;4;11;22;27;45;46;48;44
1960;8;28;12;24;28;31;37;39;4
1960;8;21;6;10;11;12;19;43;20
1960;8;14;4;7;14;25;30;38;17
1960;8;7;13;27;34;35;43;48;33
1960;7;31;5;18;25;32;33;38;15
1960;7;24;4;13;22;23;29;44;5
1960;7;17;12;20;22;29;30;49;21
1960;7;10;15;16;21;23;35;43;10
1960;7;3;4;17;21;23;34;49;10
1960;6;26;8;10;13;27;39;49;35
1960;6;19;14;19;24;31;40;41;15
1960;6;12;10;15;24;27;31;34;32
1960;6;6;24;31;32;40;44;48;34
1960;5;29;2;26;28;29;32;39;9
1960;5;22;6;8;14;28;32;36;15
1960;5;15;7;14;22;36;41;46;18
1960;5;8;3;9;28;32;33;41;19
1960;5;1;12;14;22;35;39;45;47
1960;4;24;4;17;25;33;40;42;18
1960;4;18;3;17;36;39;44;48;40
1960;4;10;3;7;15;39;43;47;8
1960;4;3;9;10;22;25;30;47;40
1960;3;27;4;5;19;22;32;42;28
1960;3;20;26;33;43;45;47;48;42
1960;3;13;19;28;32;41;43;46;7
1960;3;6;2;6;25;34;44;48;12
1960;2;28;3;4;12;13;20;24;49
1960;2;21;1;12;14;25;26;45;28
1960;2;14;10;12;22;26;28;45;2
1960;2;7;8;13;20;33;41;48;35
1960;1;31;4;29;30;40;41;49;43
1960;1;24;22;37;42;43;45;48;1
1960;1;17;7;14;15;24;33;49;23
1960;1;10;22;27;28;33;36;41;43
1960;1;3;9;39;40;42;43;48;6
1959;12;27;8;17;25;31;47;48;33
1959;12;20;20;22;25;27;40;42;32
1959;12;13;5;14;20;32;43;45;29
1959;12;6;1;2;20;21;29;37;4
1959;11;29;3;4;5;14;34;49;24
1959;11;22;4;15;23;38;43;47;48
1959;11;15;3;7;23;29;35;37;28
1959;11;8;19;20;31;36;38;45;17
1959;11;1;12;18;25;29;33;37;13
1959;10;25;6;18;19;26;29;39;42
1959;10;18;2;11;19;38;40;45;26
1959;10;11;5;6;17;31;34;39;2
1959;10;4;15;16;17;19;21;29;1
1959;9;27;1;9;22;24;30;32;27
1959;9;20;11;26;31;45;46;48;19
1959;9;13;1;9;15;16;23;44;43
1959;9;6;3;8;9;18;26;29;37
1959;8;30;11;14;16;33;35;36;28
1959;8;23;2;13;19;31;41;42;4
1959;8;16;9;13;15;16;28;31;26
1959;8;9;9;11;26;33;35;36;48
1959;8;2;6;14;24;37;45;48;22
1959;7;26;14;30;31;34;38;48;24
1959;7;19;2;9;13;26;40;46;38
1959;7;12;23;25;29;31;35;46;18
1959;7;5;2;9;18;36;44;49;39
1959;6;28;3;4;21;34;42;43;1
1959;6;21;10;23;24;28;35;42;44
1959;6;14;17;19;28;30;32;41;10
1959;6;7;10;11;21;23;42;44;48
1959;5;31;8;17;22;25;44;49;39
1959;5;24;1;4;5;19;28;41;16
1959;5;17;1;7;27;41;46;49;16
1959;5;10;14;19;22;42;43;44;49
1959;5;3;5;7;30;31;35;46;13
1959;4;26;1;8;14;15;21;40;37
1959;4;19;4;16;20;22;28;46;30
1959;4;12;2;28;33;39;42;48;1
1959;4;5;2;18;19;23;35;39;41
1959;3;29;7;10;16;23;35;49;8
1959;3;22;5;19;26;34;43;49;16
1959;3;15;14;21;29;37;40;48;26
1959;3;8;1;10;11;16;36;39;3
1959;3;1;2;18;21;33;37;46;14
1959;2;22;5;18;29;44;47;49;23
1959;2;15;6;8;11;25;29;33;23
1959;2;8;6;11;13;15;25;33;20
1959;2;1;1;6;25;26;33;41;36
1959;1;25;5;27;28;41;44;47;48
1959;1;18;2;4;6;40;41;43;44
1959;1;11;7;18;28;44;45;46;19
1959;1;4;2;13;27;34;41;46;23
1958;12;28;12;14;19;41;44;49;31
1958;12;21;6;9;15;17;40;45;16
1958;12;14;9;11;13;26;31;48;1
1958;12;7;1;4;13;17;27;28;46
1958;11;30;11;18;19;44;46;49;37
1958;11;23;4;18;19;22;25;49;27
1958;11;16;11;21;22;25;45;47;15
1958;11;9;8;11;12;18;44;46;30
1958;11;2;7;8;13;29;47;49;21
1958;10;26;6;21;30;33;34;36;20
1958;10;19;4;6;45;46;48;49;18
1958;10;12;6;16;19;20;25;33;2
1958;10;5;2;4;8;30;38;44;14
1958;9;28;9;22;27;35;39;46;23
1958;9;21;1;7;13;14;20;32;15
1958;9;14;1;5;9;33;35;40;7
1958;9;7;13;21;37;44;45;47;26
1958;8;31;14;19;21;31;32;45;47
1958;8;24;18;28;35;37;42;45;19
1958;8;17;1;10;17;20;29;39;36
1958;8;10;9;14;22;26;34;36;37
1958;8;3;10;14;18;24;46;48;3
1958;7;27;17;35;41;42;47;48;18
1958;7;20;3;4;29;30;44;49;24
1958;7;13;17;18;19;21;36;49;48
1958;7;6;6;28;31;33;39;46;49
1958;6;29;8;9;10;15;27;36;19
1958;6;22;17;24;26;30;32;37;49
1958;6;15;13;24;30;32;33;46;23
1958;6;8;8;9;32;34;46;48;15
1958;6;1;24;25;30;31;33;43;6
1958;5;25;3;6;8;29;37;38;35
1958;5;18;18;21;26;34;41;49;8
1958;5;11;2;7;25;32;36;38;27
1958;5;4;10;15;31;32;38;48;17
1958;4;27;1;9;21;25;30;38;6
1958;4;20;3;5;22;25;27;49;7
1958;4;13;10;13;16;28;29;47;18
1958;4;7;23;24;29;36;44;49;40
1958;3;30;22;28;30;34;38;46;13
1958;3;23;5;20;22;27;39;43;17
1958;3;16;2;6;8;17;18;35;11
1958;3;9;5;10;11;20;36;49;38
1958;3;2;9;11;21;24;27;48;42
1958;2;23;2;3;12;17;19;26;36
1958;2;16;8;15;21;36;37;45;12
1958;2;9;25;30;37;40;43;45;12
1958;2;2;4;34;38;39;46;48;31
1958;1;26;4;6;7;23;27;41;14
1958;1;19;3;12;14;30;32;34;5
1958;1;12;9;19;22;23;36;37;13
1958;1;5;6;10;15;21;36;44;8
1957;12;29;14;34;36;45;46;47;2
1957;12;22;4;7;22;23;28;33;9
1957;12;15;7;11;18;22;27;39;46
1957;12;8;3;26;32;43;45;47;11
1957;12;1;9;11;26;27;36;46;43
1957;11;24;1;3;14;23;25;26;21
1957;11;17;8;20;22;24;34;49;16
1957;11;10;16;20;24;30;45;46;4
1957;11;3;3;11;26;45;46;49;41
1957;10;27;2;4;9;18;22;23;41
1957;10;20;2;24;27;35;36;42;41
1957;10;13;1;14;29;30;41;49;48
1957;10;6;6;9;11;25;26;31;7
1957;9;29;13;20;21;22;26;42;41
1957;9;22;7;9;10;25;33;35;18
1957;9;15;12;19;24;28;34;37;26
1957;9;8;12;20;21;27;38;40;4
1957;9;1;2;4;7;27;40;47;45
1957;8;25;24;30;31;36;38;42;10
1957;8;18;3;8;14;40;41;48;43
1957;8;11;13;26;29;33;36;39;22
1957;8;4;6;8;17;42;43;48;49
1957;7;28;1;9;20;25;27;34;48
1957;7;21;1;2;3;23;42;44;47
1957;7;14;28;30;34;40;41;44;26
1957;7;7;5;6;11;14;22;26;46
1957;6;30;15;23;31;36;37;46;24
1957;6;23;4;8;10;12;19;25;13
1957;6;16;14;21;30;34;38;44;25
1957;6;10;1;7;8;32;35;47;3
1957;6;2;3;4;14;29;32;37;5
1957;5;26;1;3;24;35;40;45;42
1957;5;19;16;20;28;29;30;44;4
1957;5;12;15;17;21;24;31;40;8
1957;5;5;2;4;22;27;31;41;38
1957;4;28;18;20;23;33;37;43;42
1957;4;22;11;27;35;39;44;45;13
1957;4;14;6;15;18;28;39;44;5
1957;4;7;2;14;18;31;40;48;36
1957;3;31;20;26;27;30;44;47;35
1957;3;24;14;18;22;31;45;48;20
1957;3;17;3;14;24;32;35;44;47
1957;3;10;2;7;18;35;36;45;29
1957;3;3;4;9;11;34;36;45;8
1957;2;24;2;15;16;23;28;43;48
1957;2;17;1;9;15;31;35;42;48
1957;2;10;9;17;18;19;31;49;30
1957;2;3;6;12;30;34;39;43;14
1957;1;27;2;6;9;28;39;49;20
1957;1;20;3;6;7;12;33;47;2
1957;1;13;4;15;16;17;19;20;28
1957;1;6;11;17;23;26;31;38;40
1956;12;23;1;5;13;45;47;49;29
1956;12;16;15;17;20;23;31;35;26
1956;12;9;6;7;11;13;32;43;33
1956;12;2;9;10;15;21;27;47;14
1956;11;25;6;9;16;25;36;44;34
1956;11;18;14;16;28;37;39;40;42
1956;11;11;7;14;29;34;36;49;15
1956;11;4;7;16;19;33;38;39;42
1956;10;28;5;17;29;39;47;49;31
1956;10;21;1;2;22;36;41;48;20
1956;10;14;10;11;12;25;32;42;27
1956;10;7;6;9;29;33;36;44;39
1956;9;30;9;10;24;27;36;39;19
1956;9;23;5;6;9;21;22;31;10
1956;9;16;4;8;17;18;23;42;41
1956;9;9;15;22;27;28;42;47;33
1956;9;2;14;26;31;40;48;49;10
1956;8;26;3;11;16;25;29;36;39
1956;8;19;5;6;14;33;34;40;21
1956;8;12;4;10;11;26;31;47;13
1956;8;5;9;23;25;31;40;46;49
1956;7;29;9;10;17;23;27;35;39
1956;7;22;5;8;10;18;38;48;14
1956;7;15;12;17;19;23;34;48;32
1956;7;8;3;20;42;43;47;48;19
1956;7;1;5;13;21;25;35;44;10
1956;6;24;14;16;18;32;37;43;21
1956;6;17;5;19;25;38;41;46;24
